CONS_NO,FLAG,mean_consumption,median_consumption,std_consumption,min_consumption,max_consumption,missing_rate,missing_count,zero_rate,early_mean,recent_mean,consumption_change,first_half_mean,second_half_mean,long_term_change,month_1_mean,month_2_mean,month_3_mean,month_4_mean,month_5_mean,month_6_mean,month_7_mean,month_8_mean,month_9_mean,month_10_mean,month_11_mean,month_12_mean,seasonal_std
C7952FEE130E744EC8CAA7490F72D3F4,1,1.8297857142857143,0.345,2.1848477774316164,0.0,6.34,0.23076923076923078,84,0.05,0.34433333333333327,2.785977011494253,7.090909740322886,0.3115573770491803,3.002088607594937,8.635721035743646,0.34290322580645166,0.3593103448275862,0.28161290322580645,0.2683333333333333,0.2257692307692308,4.882142857142857,4.9309677419354845,4.912903225806451,3.6496153846153843,0.007741935483870968,4.231379310344828,4.691612903225806,2.275667781112612
E34D1B467A365835A4A8AAD9395D49AA,1,8.60907894736842,8.16,2.967273388160143,0.61,18.27,0.16483516483516483,60,0.0,10.163000000000002,5.994555555555556,-0.4101588147481679,9.416557377049179,8.067802197802198,-0.14323228564422,10.199032258064515,11.034482758620687,8.390645161290323,7.9796666666666685,8.594193548387095,11.433666666666666,10.514516129032257,6.9703225806451625,5.314827586206897,5.674193548387099,4.231379310344828,4.691612903225806,2.175999425938927
9F61C13255D1183B179753742A24BFAD,1,14.120761589403974,13.22,5.319094334032221,2.36,35.93,0.17032967032967034,62,0.0,13.961666666666664,13.472386363636366,-0.03504454587459134,12.502131147540984,15.217833333333337,0.21721912340580227,13.893870967741934,14.088965517241377,12.02741935483871,10.208999999999998,10.829354838709676,19.165999999999997,20.097419354838706,16.162068965517243,13.411379310344827,11.44258064516129,4.231379310344828,4.691612903225806,3.3925742338524922
F1D26619E4BC428924BAF5261F705D18,1,15.804055555555555,12.14,9.478663075647344,5.56,50.69,0.01098901098901099,4,0.0,11.172444444444444,18.252325581395347,0.6336912694858053,12.083516483516485,19.608202247191013,0.6227231246149306,13.692258064516128,18.977241379310346,11.258064516129032,9.094,10.687096774193547,15.239,35.47354838709677,28.624838709677423,14.277241379310347,11.541111111111112,8.767586206896551,10.884193548387096,8.268766994284913
EB2DCE9143BF42A1C7E5E218BB77B6A6,1,0.04813186813186813,0.0,0.15124578786867296,0.0,0.89,0.0,0,0.8543956043956044,0.0,0.18611111111111112,186111.11111111112,0.0,0.09626373626373626,96263.73626373627,0.0,0.0,0.0,0.0,0.0,0.0,0.024838709677419354,0.10806451612903224,0.08862068965517242,0.34935483870967743,0.0,0.0,0.10226471226116578
E89F2AD4B103F2E2045EE0F4E60429BC,1,9.943222591362126,9.7,7.639911512159109,0.0,45.26,0.17307692307692307,63,0.06976744186046512,4.987,7.076436781609195,0.4189766117169808,9.323360655737705,10.365698324022347,0.111798480716789,5.348387096774194,14.68344827586207,11.128709677419355,6.220666666666668,10.047419354838711,12.394666666666668,17.968387096774197,16.60967741935484,3.8807692307692316,0.43709677419354837,4.231379310344828,4.691612903225806,5.780996718888233
441D4A577AAD02F6C003644640C2619C,1,14.739285714285716,14.355,4.6262397532154145,5.44,28.89,0.0,0,0.0,16.763333333333335,12.381666666666668,-0.2613839573642499,16.322197802197802,13.156373626373627,-0.19395819240958476,19.289677419354838,19.191379310344825,16.16258064516129,12.434000000000001,10.321612903225807,12.883999999999997,18.184838709677415,16.07580645161291,11.280689655172415,9.937419354838708,13.14034482758621,17.7958064516129,3.456214301402557
A9601F29D6AE4544F52BD5CB56426E3F,1,9.330824175824176,9.235,1.8501596630880406,1.07,19.38,0.0,0,0.0,9.298555555555556,9.561444444444444,0.02827201053391683,9.281153846153847,9.380494505494505,0.010703480438301868,9.221935483870968,9.55103448275862,9.817096774193548,8.504666666666667,8.43193548387097,9.077333333333335,10.040000000000001,10.890322580645162,8.866551724137933,8.888064516129033,9.27206896551724,9.354516129032259,0.6876787655602021
93D2F9BC41BF6CAF05D11345D58C383A,1,6.846106442577031,2.42,7.535660146435131,0.0,36.15,0.019230769230769232,7,0.36134453781512604,0.0,13.696333333333337,13696333.333333338,1.9383428571428576,11.565109890109893,4.966490851193455,0.0,0.0,6.456666666666667,6.1213333333333315,7.221290322580646,10.335333333333333,10.380645161290323,15.360967741935488,12.31103448275862,13.436451612903225,0.0,0.0,5.710752745869075
369006719ADC2204345D5A156D19821D,1,10.263846153846155,8.83,6.857772412862961,0.0,37.2,0.0,0,0.08241758241758242,8.217111111111112,10.323333333333334,0.25632146595325206,8.180934065934066,12.346758241758243,0.509211250578303,9.125161290322579,9.53551724137931,7.631935483870968,7.351000000000001,10.845161290322583,20.238,12.355806451612903,11.633225806451613,12.973793103448275,6.200967741935485,7.3196551724137935,8.121612903225806,3.8188264880284013
720FAD7A2EA8095703804E9C897F159E,1,7.214243421052632,7.425000000000001,2.728947999041888,1.16,15.53,0.16483516483516483,60,0.0,3.8783333333333325,8.49111111111111,1.1893708435943966,5.448688524590163,8.397747252747251,0.5412418371147527,3.8612903225806443,3.8272413793103452,5.774193548387099,8.148666666666667,7.553225806451613,8.503000000000002,8.956774193548386,7.960967741935483,9.478275862068966,8.078064516129032,4.231379310344828,4.691612903225806,2.0249227901681977
CFA8145DAF03AEC0B30D415E81F95937,1,22.066546052631576,0.0,24.08946643206052,0.0,72.77,0.16483516483516483,60,0.5032894736842105,0.0,40.68077777777778,40680777.777777776,0.0,36.85840659340659,36858406.593406595,0.0,0.0,0.0,0.0,0.0,39.98833333333334,57.58677419354839,52.31967741935484,36.64068965517241,33.512903225806454,4.231379310344828,4.691612903225806,24.212434759051416
5C897FDAC2DB3B33B1EC83273F5F08C7,1,132.20552447552447,126.6,61.526626273517984,0.0,344.71,0.21428571428571427,78,0.006993006993006993,149.80366666666666,99.12206896551723,-0.338320139223312,125.35935779816512,136.4215254237288,0.08824365194284645,149.85774193548386,111.85931034482758,111.40695652173912,125.4076,148.3258064516129,145.96833333333333,223.42103448275859,139.65548387096777,91.87961538461538,66.10225806451615,4.231379310344828,4.691612903225806,42.18814348432479
78AA6CB5B9C2AF38C3C0707C82834FB5,1,17.630299003322257,16.31,7.207259921562818,5.83,47.19,0.17307692307692307,63,0.0,12.538333333333332,16.976206896551727,0.35394442716527724,14.39270491803279,19.836927374301677,0.3782626065782222,12.443870967741935,17.236896551724136,16.548387096774192,11.5,16.56806451612903,25.268333333333334,25.27838709677419,23.213548387096772,17.661923076923078,10.61193548387097,4.231379310344828,4.691612903225806,5.418046822773432
BC0A840A5A34E044B9920F557D9A2111,1,54.08227528089888,35.730000000000004,39.97042534340181,8.38,129.18,0.02197802197802198,8,0.0,37.760666666666665,44.91620689655173,0.18949718508821908,44.957197802197804,63.62689655172413,0.4152771802280001,49.0116129032258,15.623103448275861,47.53548387096774,93.84233333333333,105.22806451612904,83.97300000000001,49.13576923076923,55.99677419354839,31.08807692307693,47.95677419354839,35.62482758620689,28.039677419354838,27.38320591031852
51EAAC77A3247A422C4BF350D645EB88,1,17.466478405315613,15.79,6.335427127697505,6.67,53.22,0.17307692307692307,63,0.0,18.002666666666666,18.12045977011494,0.006543091592274277,15.766803278688526,18.624916201117315,0.18127407887545147,18.07,15.526206896551725,15.46,13.941,12.508709677419354,19.271,25.07354838709677,25.527741935483867,16.411538461538463,12.524193548387096,4.231379310344828,4.691612903225806,4.6761554298393895
D9C351E2175E2A50A7B699080D895D32,1,6.060824175824177,5.6,3.18152031192188,1.21,17.84,0.0,0,0.0,7.852,3.1552222222222226,-0.5981631660232566,8.172142857142859,3.949505494505494,-0.5167110903152506,8.876129032258065,9.375172413793104,10.085806451612905,6.0729999999999995,4.6664516129032245,3.4159999999999995,6.126129032258064,3.678387096774194,2.853793103448276,2.898064516129033,7.466551724137931,7.227096774193547,2.5823784390692577
29682C581F0A0D250A15299ED45ABAAB,1,13.252666666666666,18.32,13.107921464723086,0.0,40.88,0.01098901098901099,4,0.4638888888888889,11.111818181818181,12.354444444444448,0.11182923716573123,14.127696629213483,12.396868131868132,-0.1225131329089544,13.045806451612902,29.141379310344824,15.109310344827588,6.7396666666666665,12.454516129032259,10.595,14.967096774193548,11.824516129032258,16.514827586206895,8.593870967741934,5.767586206896551,14.96551724137931,6.047587141927398
1AB6DF6673AF0D809B3FA523C1E7B2D0,1,3.2693820224719103,4.285,2.651019184317526,0.0,17.17,0.02197802197802198,8,0.27808988764044945,5.2874444444444455,0.0,-0.9999998108727531,5.441538461538462,0.9973563218390806,-0.8167141249478135,4.990645161290322,6.525172413793103,5.245483870967742,5.074666666666667,4.012903225806451,1.224666666666667,0.7247826086956523,0.0,0.0,0.0,5.603793103448275,5.315806451612903,2.586985804411805
CC729BD06C7E8086E700CCCDDDC6D1AA,1,0.17469594594594595,0.0,0.6542481067636711,0.0,5.53,0.18681318681318682,68,0.8108108108108109,0.0,0.0,0.0,0.31778688524590165,0.07436781609195403,-0.7659797004709351,0.0,0.0,0.0,1.2923333333333333,0.2667741935483871,0.15566666666666668,0.0,0.0,0.0,0.0,4.231379310344828,4.691612903225806,0.40434871809326434
7343CAADA8D069F90EBED43D7119DE44,1,17.07519736842105,8.915,13.929561436351898,2.7,62.45,0.16483516483516483,60,0.0,6.198666666666667,19.672555555555554,2.1736749916993805,8.145901639344261,23.06076923076923,1.8309656095552846,6.214516129032259,8.424137931034483,9.534193548387098,8.361,11.166129032258064,27.01333333333333,40.04741935483871,34.29645161290322,14.278620689655172,10.717096774193548,4.231379310344828,4.691612903225806,12.16449674818424
F6345430CBBC081D1E522D23DC547D42,1,5.787225274725275,6.0,4.9571515240970845,0.07,27.49,0.0,0,0.0,1.6117777777777778,9.225222222222222,4.723628670022196,2.5610989010989007,9.01335164835165,2.5193288026305636,2.060967741935484,3.6524137931034484,2.6199999999999997,4.203666666666667,8.044193548387097,7.668333333333334,10.701935483870967,6.685806451612904,8.603793103448277,12.241290322580642,0.6724137931034482,2.015483870967742,3.748268206050092
7F8F1912B41BAC18D24EB382D9F3FA75,1,23.308092105263157,22.200000000000003,5.618840622876218,7.18,44.27,0.16483516483516483,60,0.0,21.674,23.96266666666667,0.10559502450270586,21.98549180327869,24.19467032967033,0.10048346635478578,22.17483870967742,23.545517241379308,22.155483870967746,20.21633333333333,21.878387096774194,23.492,27.52193548387097,24.986451612903227,25.259310344827586,21.898064516129033,4.231379310344828,4.691612903225806,2.125887080579208
49A61B0E884F41D891DEB63DB7840CD8,1,12.252829670329673,11.48,4.69347022679445,3.05,32.25,0.0,0,0.0,15.29277777777778,9.189333333333334,-0.39910630586728124,15.221098901098902,9.284560439560439,-0.3900203336231877,17.261612903225807,17.249310344827585,16.608064516129033,11.825666666666667,10.129032258064516,8.786666666666665,9.25516129032258,9.903548387096773,9.30655172413793,8.412258064516129,14.907586206896553,13.566451612903226,3.4697975702622137
564C77BEBFD6D10631BD7F7AF81D529B,1,11.961414141414142,10.93,7.76103007714265,3.3,44.57,0.18406593406593408,67,0.0,4.538666666666667,19.238554216867474,3.2388111731910176,5.0735245901639345,16.763257142857142,2.3040649632981336,4.564193548387097,5.23551724137931,5.260322580645162,5.269666666666667,9.023870967741935,16.486000000000004,17.684193548387096,15.877857142857142,26.125200000000003,16.703870967741935,4.231379310344828,4.691612903225806,7.37299527216251
DD20733C633A11BBFD99DBF899816B00,1,6.241423841059603,5.4399999999999995,2.9139580962222755,2.27,21.89,0.17032967032967034,62,0.0,7.611666666666667,6.917888888888889,-0.09114661965813335,5.694999999999999,6.601703296703296,0.15921038410762298,7.53225806451613,6.984074074074074,4.122580645161291,4.299666666666666,4.50032258064516,6.508666666666666,7.716451612903226,7.673870967741935,6.543103448275861,6.594516129032257,4.231379310344828,4.691612903225806,1.4151353730863796
A115F9030C968DEBC5618C1359417029,1,11.728397790055249,11.5,7.059041013458584,0.3,33.91,0.005494505494505495,2,0.0,14.886888888888889,4.066477272727273,-0.7268416503999022,17.49236263736264,5.900388888888888,-0.6626876726775787,15.775161290322579,23.280344827586205,20.326451612903227,16.747333333333334,11.239032258064515,5.936333333333334,6.033870967741935,5.046129032258063,3.5472413793103446,3.617586206896551,16.205862068965516,12.943548387096776,6.83605797779595
6DA2BD4913B637B27F7966BFF2404805,1,13.382880886426591,11.04,6.1662416078457465,5.86,40.92,0.008241758241758242,3,0.0,9.563666666666666,13.51793103448276,0.4134673543287519,10.059175824175824,16.762290502793295,0.6663681129958341,10.61290322580645,12.428965517241384,10.116774193548386,9.152,12.938064516129034,23.460666666666665,22.697096774193554,17.88806451612903,12.546538461538463,10.275161290322577,7.887931034482759,10.228064516129034,5.191384916350656
5B214DB7CE265C5F8C644029A1A1076C,1,5.920690690690691,2.94,6.6996504002346935,0.27,32.56,0.08516483516483517,31,0.0,2.254,9.390847457627117,3.1663018151398856,1.9587362637362637,10.696026490066224,4.460674939968061,1.9316129032258063,1.547241379310345,1.4561290322580644,1.958,6.205161290322582,12.153,15.70483870967742,14.458709677419357,4.934090909090909,2.2100000000000004,3.2351724137931033,1.7129032258064516,5.366901065156727
4200327E5378E4CFB04D01982540A6CF,1,10.572285714285714,10.035,10.619525452440843,0.0,40.98,0.038461538461538464,14,0.37142857142857144,0.0,21.19975609756098,21199756.09756098,2.715659340659341,19.083630952380954,6.0272528808767,0.0,0.0,5.969999999999999,9.948666666666666,11.026129032258064,11.384615384615385,27.781379310344825,27.938275862068966,19.41,16.666451612903227,0.0,0.0,10.364356144447651
1BC425A74948B48CED2DD171224E219C,1,16.317254237288136,12.96,8.150560198586954,3.88,38.1,0.18956043956043955,69,0.0,12.320666666666666,17.991764705882353,0.46029145437943564,11.886311475409837,19.441965317919074,0.6356600382280225,12.298709677419355,12.308620689655173,13.130967741935482,9.675666666666665,11.187096774193549,22.92966666666667,28.872962962962966,26.928064516129034,16.21125,10.966129032258069,4.231379310344828,4.691612903225806,7.112006362040433
F6C89465277691CB56E0F829D98D8CE3,1,6.698983516483517,6.27,2.7632326877734865,1.4,24.86,0.0,0,0.0,6.033777777777779,6.336555555555557,0.050180457210811116,6.857747252747252,6.540219780219781,-0.046302001885278915,7.844193548387096,9.20551724137931,8.133225806451613,5.728333333333333,7.6983870967741925,6.637333333333334,5.856774193548387,5.725161290322581,6.686551724137931,6.620322580645161,4.426551724137931,5.806451612903227,1.3218635623303132
D04185D24F978E7F06215FA2908F0E15,1,1.8219553072625698,1.7650000000000001,1.202959039942124,0.0,8.63,0.016483516483516484,6,0.12011173184357542,1.3137777777777777,1.291904761904762,-0.016648933780170704,2.057967032967033,1.5778977272727273,-0.2332734512898025,2.316774193548387,3.85448275862069,2.719677419354839,1.8189999999999997,1.524516129032258,1.6936666666666664,2.2961290322580643,1.665806451612903,1.2904347826086957,0.9448387096774195,0.92,0.7496774193548388,0.8816739654637359
37BBFCF96C1A9FF4B63BB4B0A3E8C878,1,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,274,1.0,5.2026111111111115,0.0,0.03035124344430026,5.396721766848817,0.0,0.04537348969892634,5.52483870967742,6.143965517241378,5.179032258064517,4.7589999999999995,4.797419354838708,5.847999999999999,6.586612903225806,0.0,0.0,0.0,4.231379310344828,4.691612903225806,0.0
2345E491E741D6D60089BA73AE0BFD35,1,71.59209302325581,55.76,51.81734605262976,0.47,187.27,0.17307692307692307,63,0.0,60.54233333333333,53.132873563218396,-0.12238477177506919,54.88368852459016,82.97994413407821,0.5119235942929777,60.773870967741935,59.91,51.0748387096774,48.27933333333333,66.41000000000001,115.97399999999999,147.11774193548385,142.96290322580646,11.923333333333334,1.4593333333333331,4.231379310344828,4.691612903225806,49.97929043298256
0AD91AED502EEC62BDC5A5880CCD9DEB,1,17.156812080536913,13.925,7.58749446751256,5.69,50.51,0.1813186813186813,66,0.0,15.144333333333334,16.66035714285714,0.10010501459856,15.315327868852457,18.433295454545455,0.20358476219431132,15.117419354838711,19.904827586206896,14.783870967741937,11.680666666666667,13.076774193548385,18.01366666666667,28.517419354838708,24.368387096774196,12.912608695652175,12.125483870967745,4.231379310344828,4.691612903225806,5.666613025508049
BF58CD54CA0B4E3A8FD1209E09493F77,1,2.281986754966887,2.2300000000000004,1.929852393049841,0.0,8.94,0.17032967032967034,62,0.23509933774834438,1.7853333333333332,3.144431818181818,0.7612571267315299,1.2831147540983605,2.958999999999999,1.306106047368482,1.7277419354838708,1.2520689655172415,1.5038709677419357,0.6683333333333333,1.336774193548387,3.1500000000000004,3.77258064516129,3.658709677419355,3.4220689655172407,2.3127586206896553,4.231379310344828,4.691612903225806,1.137349815266164
2784394B34492EF0D868028C887E263C,1,23.84763736263736,25.985,16.435771071388988,0.0,70.61,0.0,0,0.20604395604395603,10.814222222222222,30.549777777777777,1.8249628429160616,17.61247252747253,30.082802197802195,0.7080396544459258,25.925161290322578,14.499655172413792,32.44645161290323,24.765666666666664,21.84,30.270333333333337,36.096774193548384,39.60354838709676,27.32137931034483,25.031935483870967,6.127931034482759,0.9574193548387097,11.52600541636204
8D32642A92C55B4F7C7DE4DD5CD13BAD,1,12.898271604938275,12.34,10.671084135732636,0.0,50.0,0.10989010989010989,40,0.12962962962962962,7.227222222222221,16.6976,1.3103757123010011,11.732912087912089,14.391901408450705,0.22662652494017513,14.535806451612903,6.142068965517241,28.580645161290324,14.027000000000003,9.939354838709678,13.324999999999998,15.534838709677414,20.502258064516127,10.931999999999999,4.834516129032258,3.2010344827586206,3.451935483870968,7.457334722984408
89F19286C28AF5EC6B36CAEC408CCCA1,1,3.357467105263158,3.035,2.7294360142729257,0.0,11.75,0.16483516483516483,60,0.1875,0.0,3.6987777777777784,3698777.7777777785,1.0455737704918033,4.907197802197802,3.693302612772132,0.0,0.09586206896551724,1.9080645161290324,2.0396666666666663,4.36483870967742,7.254333333333333,6.702258064516129,4.023870967741935,3.8217241379310343,3.2667741935483874,4.231379310344828,4.691612903225806,2.445015717808642
522CD12E4FD07B23C55E2E2F475D4AB0,1,13.506688741721856,12.6,5.241558785399918,5.68,36.64,0.17032967032967034,62,0.0,13.966333333333333,11.840111111111112,-0.15223910379601788,15.78325,12.005659340659339,-0.23934173380000495,14.104838709677418,15.890370370370372,17.483870967741936,15.788666666666666,11.223225806451614,12.539333333333335,12.806129032258063,11.89290322580645,12.244827586206895,11.361290322580647,4.231379310344828,4.691612903225806,2.1730164723968746
C4915D7E6F71A05A21DCA56AA28EE9D6,1,0.7207079646017699,0.52,1.0965195477532612,0.0,10.31,0.06868131868131869,25,0.16519174041297935,0.9136619718309857,0.5041666666666667,-0.44819076376017314,0.9395092024539876,0.5180681818181818,-0.4485752464795036,0.9200000000000002,0.8379310344827586,0.9180645161290323,1.135,0.4961290322580646,0.40166666666666667,0.7093548387096775,0.07225806451612904,0.11304347826086956,1.2100000000000002,0.9972413793103447,0.6916666666666668,0.3718604927420403
024BF86C8D931ABAAF626317DC2E67DA,1,4.84271978021978,4.484999999999999,4.796034348811481,0.34,27.88,0.0,0,0.0,3.80588888888889,1.257111111111111,-0.6696929895998335,5.390934065934066,4.294505494505495,-0.20338374660771336,10.070322580645161,9.199310344827586,6.661935483870969,5.060666666666665,5.901612903225808,6.956,9.036451612903228,1.477741935483871,1.1589655172413795,1.1277419354838707,0.550344827586207,0.753225806451613,3.651648324759564
1C090A25BA5991349EB940D839A3084A,1,12.576138613861385,10.43,5.507967612990811,3.47,39.0,0.16758241758241757,61,0.0,20.582999999999995,9.39426966292135,-0.5435908173486775,16.819754098360658,9.715801104972375,-0.4223576949750399,20.557741935483865,21.72137931034483,15.021612903225806,10.114666666666666,9.780967741935486,11.242666666666668,9.275161290322579,9.254193548387097,9.553928571428571,9.414193548387097,4.231379310344828,4.691612903225806,4.830827957531453
69347E9D3953D22D3C52B964B1270935,1,2.6943853820598007,2.58,1.3525568519113236,0.77,13.6,0.17307692307692307,63,0.0,4.091,2.6863218390804597,-0.34335805855817203,2.9750000000000005,2.5031284916201115,-0.158612218409301,4.001612903225807,2.9220689655172407,2.8974193548387093,2.0336666666666665,2.0812903225806454,2.520000000000001,2.415806451612904,2.961379310344828,2.494642857142857,2.601612903225807,4.231379310344828,4.691612903225806,0.5619535981258388
C2D753CC4560F1A6A9099F6859E6E728,1,40.318922651933704,36.004999999999995,13.853899625996513,22.88,96.74,0.005494505494505495,2,0.0,38.49688888888889,44.59244444444444,0.15833890927679511,37.877348066298346,42.76049723756906,0.1289200351039227,43.65612903225807,48.58137931034483,33.8216129032258,28.983333333333334,30.750689655172412,39.51466666666666,50.50709677419355,66.19935483870968,37.185172413793104,31.166774193548385,39.895517241379316,32.86,10.724927971763176
4BA0F954979FABF38CF0C6CDDD4EBBDC,1,9.998223684210526,10.5,5.147297294847989,0.0,22.86,0.16483516483516483,60,0.019736842105263157,4.0569999999999995,14.772666666666666,2.6412777977295714,5.2302459016393446,13.194340659340659,1.5226995794797153,4.04774193548387,3.6813793103448273,4.768064516129033,8.3,10.899032258064512,11.883000000000001,12.089677419354837,11.722903225806451,16.659655172413796,15.959032258064514,4.231379310344828,4.691612903225806,4.6805466099296
54624750B7C0A353A21A509B0582C49A,1,8.217333333333332,5.695,7.196633428343413,0.0,36.0,0.01098901098901099,4,0.011111111111111112,6.508222222222221,11.839883720930233,0.8192192118584903,6.294560439560439,10.183314606741574,0.6177958868970375,6.103225806451612,6.365517241379309,8.110645161290323,3.799333333333333,4.3661290322580655,12.69233333333333,8.821290322580646,20.106896551724134,9.570689655172414,5.745862068965517,8.067586206896552,5.426129032258063,4.469480294407868
2A37DDA40193664AB77AD2CDB3427365,1,8.343591160220996,7.51,2.9240327763659493,4.16,18.88,0.005494505494505495,2,0.0,10.36909090909091,7.894444444444445,-0.23865604494033504,9.522055555555555,7.178076923076922,-0.24616306559438156,12.299999999999999,11.612413793103448,7.53967741935484,6.9079999999999995,7.334516129032259,6.065666666666668,6.209677419354839,6.580967741935483,8.754482758620691,8.282903225806454,8.649310344827587,10.278064516129032,2.0650444820675165
EF6FB588B90B86E7B11EA1DA8E66A579,1,14.713966005665725,13.69,8.259436587857618,2.43,44.05,0.03021978021978022,11,0.0,6.2494444444444435,17.713555555555555,1.8344205438743912,9.877257142857145,19.46915730337079,0.9711095955763939,7.265483870967741,7.9448275862068956,15.753333333333332,17.860999999999997,14.976451612903228,23.218928571428574,25.64275862068965,23.664838709677415,15.262068965517242,14.380322580645162,5.099655172413793,6.340645161290324,7.052692415716101
1372264AA974605C750DFDD62BFC4062,1,11.785427631578948,10.155000000000001,8.01885606690931,1.49,38.44,0.16483516483516483,60,0.0,8.940333333333333,10.044666666666666,0.12352259906163834,8.036557377049181,14.298406593406593,0.7791705009248752,8.755806451612903,6.114137931034483,5.34,11.905000000000001,18.14774193548387,17.59766666666667,19.34161290322581,21.246129032258068,5.821724137931034,3.025161290322581,4.231379310344828,4.691612903225806,6.799008780319428
40A9350605B9FF747D0880B85A83450A,1,17.06691029900332,14.21,7.60991954109417,6.08,50.31,0.17307692307692307,63,0.0,14.261999999999999,15.407931034482761,0.08034854537471724,13.640245901639343,19.40240223463687,0.4224378322876991,14.353548387096774,14.44241379310345,13.530645161290321,12.284666666666663,14.174193548387098,29.48533333333334,25.65806451612903,21.587419354838712,12.499615384615385,11.993548387096775,4.231379310344828,4.691612903225806,6.262844431395428
