CONS_NO,FLAG,ml_risk_probability,anomaly_score,final_risk_score,review_priority
D21C07DEB75052FCDC9E024CF96D0574,0,0.8969234115985564,0.8465548694262168,0.8818128489468544,HIGH
5C897FDAC2DB3B33B1EC83273F5F08C7,1,0.9505715432506722,0.7146800685036196,0.8798041008265564,HIGH
4EC369E7A62FA7EF08304CC4A9C36F5B,1,0.9416223416485402,0.7342034119465363,0.879396662737939,HIGH
F7CC3F036D383E04A050CE05A4E54DE1,0,0.9272562455516403,0.763695545625354,0.8781880355737544,HIGH
55455AB38FCC59544442056A35F08B2C,1,0.9198623362157228,0.7805517986573874,0.8780691749482221,HIGH
40CC8693FA7F9B3F490253DC56FD5ABC,0,0.9173536705534113,0.7842918887108382,0.8774351360006394,HIGH
A0E699A36E929DE40980D409E4007378,1,0.9512980818188862,0.7045435071168561,0.8772717094082771,HIGH
BEA7B1C0FF70F3ADDD67CFAA300E464A,0,0.8922743167443399,0.8419340818708883,0.8771722462823044,HIGH
1D69A518B256E58BE73662B16479A3FA,1,0.9445367511986541,0.7177566920830568,0.8765027334639749,HIGH
858F79D029F38159311C500753AF1905,1,0.8636658045505109,0.906396734176091,0.8764850834381848,HIGH
11F6353D03A3BA316220C1B4B3D83DD8,0,0.9439741493386717,0.718418013345738,0.8763073085407915,HIGH
0046DDBDC6D07E5558003A61254833A3,0,0.8950460517120525,0.8301903499712714,0.8755893411898181,HIGH
64F3475D40DBADFF8941102565A39E20,0,0.9176723853829742,0.7767909378822686,0.8754079511327625,HIGH
96725C98EE8120EE3513BCB7FFE4BDB0,1,0.9482054705715293,0.7038470761057118,0.874897952231784,HIGH
E8E027F377A6DBAC102A5FF936BB3317,1,0.9448963333538849,0.7088139376901166,0.8740716146547544,HIGH
AAE7F02912D8555E0C27E6393F694B7B,1,0.9514272500776664,0.6927477705925564,0.8738234062321333,HIGH
340D9829DEAC5014341825B1C2609475,0,0.9398617355238097,0.7184599551473022,0.8734412014108573,HIGH
74CCD6E8B2C17752945F4A3034506091,1,0.9226245886550455,0.7564671292256704,0.872777350826233,HIGH
7516FBFFB7D39E03C89772161C7FDA98,1,0.8781684928179238,0.859376858189565,0.8725310024294162,HIGH
10A35E093331FEC14DDA80899D027F61,1,0.9238979593083285,0.7511999303173094,0.8720885506110228,HIGH
3240377043706007AF11516E7B196081,1,0.9375397125577746,0.7182381253607062,0.871749236398654,HIGH
D3CFA7309D66FE0F27019EF321F28E35,0,0.9098586781681791,0.7825844278032856,0.8716764030587111,HIGH
F92C29B656A17068CF9173375E138802,1,0.9230097292073514,0.7510365432937273,0.8714177734332641,HIGH
47E07F1DC9B0E7F8A9DB79FA293B9C3F,1,0.9248772866861493,0.7458928479833319,0.871181955075304,HIGH
2898CC3D93544307126F3AA34C02DD9F,1,0.9116516117271188,0.7706397813650518,0.8693480626184987,HIGH
17ECB3357EA6732D1B0E379F7ADA850E,1,0.8766976664146785,0.8500653379779906,0.868707967883672,HIGH
2DE49E33C3BD179A052591BA0B9C3C39,0,0.8708494079078097,0.8632222356905507,0.8685612562426319,HIGH
3072E50559F6E48879F1214F95DB7B83,1,0.9191217714461686,0.7473584707794269,0.867592781246146,HIGH
7961A72E1A534067A6CFE0C88CA8177E,1,0.9036450258455141,0.7826905036241805,0.867358669179114,HIGH
618B4450DF4771CF156F33B88A6EAEE8,1,0.9178384845720451,0.7488993927161056,0.8671567570152632,HIGH
2401D1C552AFA81F7E430F78CA17F0A7,0,0.9125206335077389,0.7597785706340852,0.8666980146456427,HIGH
EC03909BE05659715FA266148AF3E73F,0,0.8905234687517583,0.8093848210940777,0.866181874454454,HIGH
1F1A3BAE7F2494531784D2BA2A39F622,0,0.9404857027272637,0.6914396008210401,0.8657718721553965,HIGH
D3A1B0DDC0F9198D6909E28423BFB944,1,0.9201227076225915,0.7375131441279155,0.8653398385741887,HIGH
89159259157C8608B7FA798A3CF14D89,0,0.9300526660870071,0.7134096972150952,0.8650597754254334,HIGH
12F667B834FD74EA1D121E349723889C,0,0.9100395865532459,0.7587295570370716,0.8646465776983936,HIGH
52B8A02649B05196C0154E98DCED8F30,1,0.8878465948936297,0.8096314526289723,0.8643820522142325,HIGH
3645217CF8BC0C72B2D4297383D00496,1,0.9439309437282556,0.6784340587785302,0.8642818782433379,HIGH
864666A7FB6F5BF210796577E52AC78E,0,0.885222104432241,0.8146783916926074,0.8640589906103509,HIGH
77F9BCD5E37DBE6589D568604B097D48,1,0.9172854511226204,0.7398366945416447,0.8640508241483276,HIGH
1F7292E9D7255A6BCFF97F93C1FA4726,1,0.9347427123189049,0.6984891603591566,0.8638666467309803,HIGH
7145257F0513872F2B2BA84D502A894C,1,0.9112829540422216,0.752438442628429,0.8636296006180837,HIGH
257B3D36862A8C3F8BCA97281FE100EA,0,0.9124089102436858,0.7479025200308477,0.8630569931798343,HIGH
7E5D45A380C1D3497B87C6D6542E044E,0,0.9268660011576931,0.7139394853667941,0.8629880464204234,HIGH
E46BF4CE05FC1FF5BB0DB5682E378F75,0,0.9101791014285148,0.7527083474346788,0.8629378752303639,HIGH
8B8AD258C8B2DD8935089F8BDC3736EB,1,0.9438970018642295,0.6726579344188135,0.8625252816306046,HIGH
9FA78151817BDAD80C67169ABA80140B,0,0.8790345792530626,0.8239449503754998,0.8625076905897937,HIGH
5D633930FAF7931C6ECEB6B4BB83271A,1,0.9509067804283322,0.6557094180948684,0.862347571728293,HIGH
BBF1A5F01F7AA846974A87DED8D50E1D,1,0.9058891361941221,0.755370917458057,0.8607336705733025,HIGH
09D862DE78D8C9A051B09FA4C58CDC25,1,0.9190774865094657,0.7241618005183108,0.8606027807121192,HIGH
413901CCDD28E63126392D4E356625F0,0,0.8936937625410145,0.7791903309657078,0.8593427330684225,HIGH
10882530A37EDBD4FCFFD8F76B84AA69,0,0.8926014603051957,0.7802167356515596,0.8588860429091049,HIGH
D1160194CE7C012ACED86C7418BB5340,1,0.9117808928226248,0.7344364761923918,0.8585775678335548,HIGH
9B3DC5E19AC7BE97FBE1A65F4A115CC4,0,0.9040247895445559,0.7523957775146699,0.85853608593559,HIGH
E57B02FC87EE77DD76B9A9CBE7C9AA54,1,0.9408531940836441,0.6650979271627048,0.8581266140073622,HIGH
1533A20C1E0D71A04C522EDA393682F6,1,0.9296983251443208,0.6901709003810953,0.8578400977153531,HIGH
20565A60CCA3DC62388DB33260DD3052,1,0.8667347076680909,0.8369925729069934,0.8578120672397616,HIGH
B269B2B9B230A48923B67B0C86E276DD,1,0.9196445264680304,0.7119929911640636,0.8573490658768403,HIGH
08CF1AF0E52ACC8DD3EBB79585ABD038,0,0.8943607846704502,0.769453434326166,0.8568885795671648,HIGH
67046953A834811A1A0AC209C3E7990C,1,0.9355621086091271,0.6729736072852242,0.8567855582119561,HIGH
37C84F4BBDB623A3C9AF22D920286989,1,0.9175987167256775,0.7142027984992358,0.856579941257745,HIGH
8A8FB9DAF3B39B0A1415AB6C843F951E,1,0.9142890897970133,0.7211741546431348,0.8563546092508497,HIGH
79C7FBC78F4BBCDEE484B4C2B325D0FF,0,0.8959123473251405,0.7614249221325162,0.8555661197673531,HIGH
BF40645AF2CD682C2E21A99AF8FBC647,1,0.9248363850752142,0.6937164939043499,0.8555004177239548,HIGH
CFA8145DAF03AEC0B30D415E81F95937,1,0.8512077258657169,0.864674563269175,0.8552477770867544,HIGH
F1E1B6EAD1FFE268887636FD72F4A95C,1,0.9343273693030784,0.6635820222762968,0.8531037651950438,HIGH
813118F13397878FB742E8B881BAD1DA,1,0.9014723450030998,0.7354675913417985,0.8516709189047094,HIGH
C7D4F36D1C05F481D957DF97461DAC0C,1,0.9285313561344227,0.67124210822209,0.8513445817607228,HIGH
FA3AC991DE5C6AB99696E48E66DB6FD0,1,0.9654140346736841,0.5834348811361867,0.8508202886124349,HIGH
C137E8F3550F81C621BE97152DF95D62,1,0.9237974000712686,0.6803385585964852,0.8507597476288336,HIGH
2185BF5ED334F433E4ACB3DF7A6496D5,0,0.9095024728722771,0.7135376718726684,0.8507130325723944,HIGH
35FB7932611A12F73A185EAE7C079EBD,1,0.9517217284845119,0.6139221536294266,0.8503818560279862,HIGH
84F3C83AA13B3721872999B88E934DE6,1,0.9021953518483903,0.7271175951965694,0.849672024852844,HIGH
DD6424862FD5DD036436C356C5DD31A1,0,0.8808517076548457,0.7741296429316946,0.8488350882379003,HIGH
35804C22834DB3F8FFFA8CAC77AC2755,0,0.8711570973319209,0.7963204144607744,0.8487060924705769,HIGH
75E53F5D284453D3E15FC43744997108,1,0.9124326158089987,0.6984725475333614,0.8482445953263076,HIGH
6BAED28FA2C707C0B5252E599AECE21C,1,0.951776682560494,0.6063895579826957,0.8481605451871544,HIGH
770DB46E7C67950826D7748930BF08C2,1,0.9464957995929527,0.6172501919254553,0.8477221172927034,HIGH
CEC759AB6D0249548228FD6665C242A5,1,0.9002082347212201,0.7243427692324143,0.8474485950745783,HIGH
865340536F56FA39F0B7E7F333858044,0,0.8737892948044061,0.7838115521527862,0.8467959720089201,HIGH
D954F930F6539954CE88263A239AD8B0,1,0.9344293238877833,0.6422242558157167,0.8467678034661632,HIGH
4429F4316A14F8AAD83DC9E747EF1B17,1,0.9463104150296258,0.6135064435355629,0.8464692235814069,HIGH
D579C014B2930C934C0F24F9A781DC4D,1,0.9034494783576522,0.7130898332053253,0.8463415848119541,HIGH
D11940CA1D881A4C876A0665D47A656B,1,0.8707553716283555,0.788942415486341,0.8462114847857511,HIGH
9D461EC2349F89CDAAE8F42A02047966,1,0.9057065386988966,0.7071574089314684,0.8461417997686681,HIGH
8DD8A3F66572CEF89057DCA685B88405,1,0.9277295965724752,0.647716963253832,0.8437258065768822,HIGH
F95C4AB25E66A9A9693BB39A12D2C531,0,0.8648274512990185,0.7944390411547819,0.8437109282557474,HIGH
AC7AEB7519554C2CB2A83EEC4F0E0B76,1,0.9344532206040294,0.631049540027564,0.8434321164310897,HIGH
CE6D37DD64E3478D5B74E3B52382A1E1,0,0.8616675213529668,0.7991986718824261,0.8429268665118046,HIGH
087B87F80508B9EFC0F5066E6EA52248,0,0.8769502204113427,0.7626123995637836,0.8426488741570749,HIGH
D85608CB75A8CC7D2DFF56792A6139F5,1,0.937359827308513,0.6193510674402646,0.8419571993480385,HIGH
528A8F6318583B79FFEB5687402571DE,0,0.8810783338332229,0.7465544525362136,0.8407211694441201,HIGH
61EFCE6048525FD04149F2A8280B71CD,0,0.9026816841377389,0.6940193062383697,0.840082970767928,HIGH
559DE149BBC7E8A4DAB3397CBBE3ED3E,0,0.8975474661523787,0.7048520517211309,0.8397388418230043,HIGH
6F497BFA153C05FE64D4474720B5DA20,1,0.9129382966642637,0.6687510542144125,0.8396821239293084,HIGH
C712682F969E1D73C158518ADF5E532A,1,0.8650616665272003,0.7791212773696589,0.8392795497799378,HIGH
9C36CB26FFD2759232FCBF44989A6323,1,0.8742795558869,0.7564193653594224,0.8389214987286566,HIGH
0F757A6E514A86EB4F87A03105E31BA3,1,0.846913269232522,0.8184789655840305,0.8383829781379745,HIGH
7E268C29F33EAA9B3C48E460AEB5BE0E,1,0.9051541872681391,0.6823451073161757,0.83831146328255,HIGH
6A0920D85887D49ECB6CDEA8DBBAD003,0,0.8975474661523787,0.6982624212776642,0.8377619526899642,HIGH
6F8824A825DC9D2D45C810C74834D548,1,0.9231148984646145,0.6381647484527728,0.8376298534610619,HIGH
74E50853FD5A7780D1A225517E343929,0,0.8893731626553014,0.7165961603304535,0.837540061957847,HIGH
BBAAC0C80B669C89218EFCFE846945D4,0,0.9239303772137486,0.6344841114368468,0.837096497480678,HIGH
AE971C561A62FA8888237ACFCF072036,1,0.8710588541634223,0.7558855021037362,0.8365068485455165,HIGH
0B78F32427FA9623191E2758E3B8FB7C,1,0.9286698202617806,0.6207293100417913,0.8362876671957837,HIGH
DCA2435A43810553D8E4CBA5FED69987,1,0.9455883601310126,0.5811498601760267,0.8362568101445168,HIGH
65565DF7C7650A7110AE13C058ED89C0,1,0.9172671848140512,0.6457264374139532,0.8358049605940219,HIGH
E5A800A0144BEEEF923C12E86F7A69B2,1,0.8896179645162722,0.7101852806685687,0.835788159361961,HIGH
8F6EC436A60320A89DD2622068114C49,0,0.9159156930629553,0.643807815069682,0.8342833296649733,HIGH
605C2208444E88CCA4DB1EEDC954946B,1,0.9417570386255028,0.5817730378035793,0.8337618383789256,HIGH
96A909E154E6A0CA99C7778B18EBAE5C,0,0.8794336091610458,0.7261996733124969,0.8334634284064811,HIGH
0B00508C63E79E70F22A0272ED6059A2,1,0.9540626297943132,0.5518603311762378,0.8334019402088906,HIGH
C95BB663646D2DCDCD0FA209683E9EC6,0,0.9388696520283801,0.5871332211293147,0.8333487227586605,HIGH
5AC74D0793963B370F3004DDCE667375,0,0.9035034274219915,0.6694669150877433,0.8332924737217169,HIGH
8C2939C91656E458A115CA114481C8BC,1,0.9196017649843411,0.629210654769053,0.8324844319197546,HIGH
D9701D9EB82192D317878378E6E766AF,1,0.9080459282676879,0.6559985735304913,0.8324317218465289,HIGH
C48BDD2464AA498CCD926A5AD5EBB566,0,0.8573372039108016,0.7743050530620988,0.8324275586561907,HIGH
2345E491E741D6D60089BA73AE0BFD35,1,0.9022446909961548,0.6681159409775598,0.8320060659905762,HIGH
102FBF8DCE58387492674EE1CF9FAF03,1,0.8973792694412838,0.6782695546649289,0.8316463550083772,HIGH
B9127DBCA40316EFB0F469B20886F409,1,0.8768827198881204,0.7242744337275331,0.8311002340399442,HIGH
C9C6357666F90F8B0CF83F21B90AB5BB,0,0.8557285504201465,0.7735801332277117,0.8310840252624161,HIGH
5C4C69412CF3B7DD0B2C9F00FD72BD4F,0,0.91908221856127,0.6255311967562026,0.8310169120197498,HIGH
EC31F9F1FD770CA8C9B28184528BA04C,0,0.8553973472521875,0.7690383465643335,0.8294896470458313,HIGH
8028EED9869F409634805CC37626E1AC,1,0.9350419326243657,0.582180177582016,0.8291834061116607,HIGH
E23AB14E47F57CC5FB4455AE369F407F,1,0.8580980641619778,0.760359523215694,0.8287765018780926,HIGH
